X (m),Y (m),Z (m)
132.04719766695052,-110.54742532223463,-4.75324493920732
137.04719766695052,-110.54742532223463,-4.350927167267287
142.04719766695052,-110.54742532223463,-3.9486093953274803
147.04719766695052,-110.54742532223463,-3.545665038879406
152.04719766695052,-110.54742532223463,-3.0800819432045046
-12.952802333049476,-105.54742532223463,-10.040456519820054
-17.952802333049476,-110.54742532223463,-9.99744883170365
-17.952802333049476,-105.54742532223463,-9.942353034565258
-7.952802333049476,-105.54742532223463,-10.138560005074964
-2.952802333049476,-105.54742532223463,-10.233759711348398
2.047197666950524,-105.54742532223463,-10.214587065445812
7.047197666950524,-105.54742532223463,-10.19541441954334
12.047197666950524,-105.54742532223463,-10.176241773641095
17.047197666950524,-105.54742532223463,-10.15706912773851
22.047197666950524,-105.54742532223463,-10.136162753756366
27.047197666950524,-105.54742532223463,-10.039189221118477
32.047197666950524,-105.54742532223463,-9.942215688480701
37.047197666950524,-105.54742532223463,-9.845242155842811
42.047197666950524,-105.54742532223463,-9.74826862320515
47.047197666950524,-105.54742532223463,-9.649734238504834
52.047197666950524,-105.54742532223463,-9.47396222793418
57.047197666950524,-105.54742532223463,-9.29819021736364
62.047197666950524,-105.54742532223463,-9.122418206792872
67.04719766695052,-105.54742532223463,-8.946646196222332
72.04719766695052,-105.54742532223463,-8.767541112461458
77.04719766695052,-105.54742532223463,-8.399463080226496
82.04719766695052,-105.54742532223463,-8.031385047991307
87.04719766695052,-105.54742532223463,-7.6633070157562315
92.04719766695052,-105.54742532223463,-7.295228983521156
97.04719766695052,-105.54742532223463,-6.926479753587728
102.04719766695052,-105.54742532223463,-6.513221819682485
107.04719766695052,-105.54742532223463,-6.09996388577747
112.04719766695052,-105.54742532223463,-5.686705951872227
117.04719766695052,-105.54742532223463,-5.273448017967098
122.04719766695052,-105.54742532223463,-4.860288958237447
127.04719766695052,-105.54742532223463,-4.455017569337315
132.04719766695052,-105.54742532223463,-4.049746180437182
137.04719766695052,-105.54742532223463,-3.64447479153705
142.04719766695052,-105.54742532223463,-3.239203402637145
147.04719766695052,-105.54742532223463,-2.8332270915145727
152.04719766695052,-105.54742532223463,-2.3567807341217986
-22.952802333049476,-100.54742532223463,-9.799419461325328
-27.952802333049476,-105.54742532223463,-9.746146064055324
-22.952802333049476,-105.54742532223463,-9.844249549310234
-27.952802333049476,-100.54742532223463,-9.711581685224019
-17.952802333049476,-100.54742532223463,-9.887257237426752
-12.952802333049476,-100.54742532223463,-9.975095013528062
-7.952802333049476,-100.54742532223463,-10.062932789629372
-2.952802333049476,-100.54742532223463,-10.1474261220078
2.047197666950524,-100.54742532223463,-10.100190456499604
7.047197666950524,-100.54742532223463,-10.052954790991294
12.047197666950524,-100.54742532223463,-10.00571912548321
17.047197666950524,-100.54742532223463,-9.958483459975014
22.047197666950524,-100.54742532223463,-9.909420963354023
27.047197666950524,-100.54742532223463,-9.780206421141429
32.047197666950524,-100.54742532223463,-9.650991878928608
37.047197666950524,-100.54742532223463,-9.521777336716013
42.047197666950524,-100.54742532223463,-9.392562794503306
47.047197666950524,-100.54742532223463,-9.262042438646063
52.047197666950524,-100.54742532223463,-9.066904847016076
57.047197666950524,-100.54742532223463,-8.87176725538609
62.047197666950524,-100.54742532223463,-8.676629663755875
67.04719766695052,-100.54742532223463,-8.481492072126002
72.04719766695052,-100.54742532223463,-8.283091538039457
77.04719766695052,-100.54742532223463,-7.899694209251038
82.04719766695052,-100.54742532223463,-7.516296880462505
87.04719766695052,-100.54742532223463,-7.132899551673972
92.04719766695052,-100.54742532223463,-6.7495022228854396
97.04719766695052,-100.54742532223463,-6.365255208155304
102.04719766695052,-100.54742532223463,-5.9246635126718274
